1.0800000000000001,35.0,10.429746863609413,1.1210081837948251,8.0345172330233634,1.5132813451776432
1.0800000000000001,35.5,10.434243450417673,1.120908604758549,8.0370877124644213,1.5073912544763364
1.0800000000000001,36.0,10.438742901512297,1.1208070698169634,8.0396294807904187,1.5015137489603074
1.0800000000000001,36.5,10.443245371635847,1.1207035383946327,8.0421421909845794,1.4956488934903844
1.0800000000000001,37.0,10.44775101811093,1.1205979693700143,8.044625492518735,1.4897967524397624
1.0800000000000001,37.5,10.45226000082852,1.1204903210781949,8.0470790313745013,1.4839573896924028
1.0800000000000001,38.0,10.456772482233861,1.1203805513141774,8.04950245006847,1.4781308686414287
1.0800000000000001,38.5,10.461288627309816,1.1202686173367482,8.0518953876816326,1.4723172521875043
1.0800000000000001,39.0,10.465808603557562,1.1201544758729489,8.0542574798931934,1.4665166027372025
1.0800000000000001,39.5,10.470332580974516,1.1200380831231749,8.0565883590189475,1.4607289822013585
1.0800000000000001,40.0,10.47486073202939,1.1199193947669299,8.0588876540544643,1.4549544519934017
1.0800000000000001,40.5,10.479393231634237,1.1197983659692627,8.0611549907232121,1.4491930730276665
1.0800000000000001,41.0,10.483930257113393,1.1196749513879103,8.0633899915298652,1.4434449057176801
1.0800000000000001,41.5,10.488471988169186,1.1195491051811777,8.0655922758189718,1.4377100099744196
1.0800000000000001,42.0,10.493018606844275,1.1194207810165826,8.0677614598391969,1.4319884452045415
1.0800000000000001,42.5,10.497570297480534,1.1192899320802889,8.0698971568133508,1.426280270308576
1.0800000000000001,43.0,10.502127246674306,1.1191565110873636,8.0719989770143954,1.4205855436790846
1.0800000000000001,43.5,10.506689643227954,1.1190204702928797,8.0740665278476662,1.4149043231987783
1.0800000000000001,44.0,10.511257678097531,1.1188817615039008,8.0760994139395059,1.4092366662385938
1.0800000000000001,44.5,10.515831544336471,1.1187403360923716,8.0780972372325373,1.4035826296557203
1.0800000000000001,45.0,10.520411437035179,1.118596145008945,8.0800595970877787,1.3979422697915806
1.0800000000000001,45.5,10.524997553256341,1.1184491387977786,8.0819860903938441,1.3923156424697594
1.0800000000000001,46.0,10.529590091965895,1.1182992676123278,8.0838763116834222,1.3867028029938706
1.0800000000000001,46.5,10.534189253959461,1.1181464812321644,8.0857298532572806,1.3811038061453726
1.0800000000000001,47.0,10.538795241784156,1.117990729080854,8.0875463053159926,1.3755187061813174
1.0800000000000001,47.5,10.543408259655619,1.1178319602449189,8.0893252560996132,1.3699475568320345
1.0800000000000001,48.0,10.548028513370161,1.1176701234939181,8.0910662920355279,1.3643904112987451
1.0800000000000001,48.5,10.552656210211865,1.1175051673016734,8.0927689978946908,1.3588473222511057
1.0800000000000001,49.0,10.557291558854539,1.1173370398686688,8.0944329569564548,1.3533183418246781
1.0800000000000001,49.5,10.561934769258396,1.1171656891456549,8.0960577511822187,1.3478035216183162
1.0800000000000001,50.0,10.566586052561323,1.1169910628584854,8.0976429613980851,1.3423029126914741
1.0800000000000001,50.5,10.57124562096462,1.1168131085342106,8.0991881674867443,1.3368165655614319
1.0800000000000001,51.0,10.575913687613113,1.1166317735284597,8.100692948588776,1.3313445302004268
